ts_code,name,market,publisher,category,base_date,base_point,list_date
105953.MI,MSCI泰国价值,MSCI,MSCI,价值指数,19970530,100.0,
105956.MI,MSCI土耳其成长,MSCI,MSCI,成长指数,19961231,100.0,
105957.MI,MSCI土耳其价值,MSCI,MSCI,价值指数,19961231,100.0,
105960.MI,MSCI远东全市场(除日本)成长,MSCI,MSCI,成长指数,19961231,100.0,
105961.MI,MSCI远东全市场(除日本)价值,MSCI,MSCI,价值指数,19961231,100.0,
105964.MI,MSCI美洲成长,MSCI,MSCI,成长指数,19961231,100.0,
105965.MI,MSCI美洲价值,MSCI,MSCI,价值指数,19961231,100.0,
105972.MI,MSCI亚洲(除日本)成长,MSCI,MSCI,成长指数,19961231,100.0,
105973.MI,MSCI亚洲(除日本)价值,MSCI,MSCI,价值指数,19961231,100.0,
105974.MI,MSCI亚洲成长,MSCI,MSCI,成长指数,19961231,100.0,
105975.MI,MSCI亚洲价值,MSCI,MSCI,价值指数,19961231,100.0,
105981.MI,MSCI亚太地区(除日本)成长,MSCI,MSCI,成长指数,19961231,100.0,
105982.MI,MSCI亚太地区(除日本)价值,MSCI,MSCI,价值指数,19961231,100.0,
105983.MI,MSCI亚太地区成长,MSCI,MSCI,成长指数,19961231,100.0,
105984.MI,MSCI亚太地区价值,MSCI,MSCI,价值指数,19961231,100.0,
105988.MI,MSCI欧洲全市场&中东成长,MSCI,MSCI,成长指数,19961231,100.0,
105989.MI,MSCI欧洲全市场&中东价值,MSCI,MSCI,价值指数,19961231,100.0,
105994.MI,MSCI欧洲全市场成长,MSCI,MSCI,成长指数,19961231,100.0,
105995.MI,MSCI欧洲全市场价值,MSCI,MSCI,价值指数,19961231,100.0,
106000.MI,MSCI远东全市场(除日本香港)成长,MSCI,MSCI,成长指数,19961231,100.0,
106001.MI,MSCI远东全市场(除日本香港)价值,MSCI,MSCI,价值指数,19961231,100.0,
106004.MI,MSCI远东全市场成长,MSCI,MSCI,成长指数,19961231,100.0,
106005.MI,MSCI远东全市场价值,MSCI,MSCI,价值指数,19961231,100.0,
